tape,step,day,hour,farmer_action,hands_actions,market_actions
0,270,12,6,FEED,NORTH; SOUTH; NORTH; FEED; SOUTH; WEST; WEST; WEST; EAST; NORTH,BUY_PRODUCT WHEAT 3
0,271,12,7,CARE,FEED; PLANT STRAWBERRY; WATER; CARE; PLANT STRAWBERRY; WEST; PLANT STRAWBERRY; SOUTH; PLACE MILK 6; WATER,SELL MILK 6
0,272,12,8,COLLECT_FERTILIZER,CARE; WATER; EAST; COLLECT_FERTILIZER; WATER; SOUTH; WATER; PLANT STRAWBERRY; WEST; NORTH,BUY_PRODUCT WHEAT 3
0,273,12,9,EAST,COLLECT_FERTILIZER; WEST; WATER; NORTH; EAST; SOUTH; WEST; WATER; WEST; WATER,
0,274,12,10,FEED,WEST; PLANT WHEAT; SOUTH; FEED; PLANT STRAWBERRY; PLANT WHEAT; PLANT STRAWBERRY; SOUTH; WEST; NORTH,BUY_PRODUCT WHEAT 3
0,275,12,11,CARE,SOUTH; WATER; WATER; CARE; WATER; WATER; WATER; PLANT STRAWBERRY; NORTH; WATER,
0,276,12,12,COLLECT_FERTILIZER,FEED; WEST; EAST; COLLECT_FERTILIZER; SOUTH; NORTH; EAST; WATER; WATER; EAST,BUY_PRODUCT WHEAT 3
0,277,12,13,SOUTH,CARE; PLANT WHEAT; WATER; EAST; PLANT STRAWBERRY; NORTH; NORTH; WEST; EAST; WATER,
0,278,12,14,FEED,COLLECT_FERTILIZER; WATER; NORTH; FEED; WATER; NORTH; NORTH; WEST; NORTH; SOUTH,
0,279,12,15,CARE,WEST; SOUTH; WATER; CARE; SOUTH; WATER; NORTH; PLANT WHEAT; WATER; WATER,
0,280,12,16,COLLECT_FERTILIZER,WEST; PLANT WHEAT; EAST; COLLECT_FERTILIZER; PLANT STRAWBERRY; WEST; PLANT STRAWBERRY; WATER; NORTH; SOUTH,
0,281,12,17,EAST,NORTH; WATER; WATER; EAST; WATER; WATER; WATER; NORTH; WATER; WATER,
0,282,12,18,FEED,WATER; WEST; HARVEST; FEED; WEST; NORTH; NORTH; PLANT STRAWBERRY; EAST; SOUTH,
0,283,12,19,CARE,NORTH; PLANT WHEAT; PLANT WHEAT; CARE; PLANT WHEAT; NORTH; WATER; WATER; WATER; WATER,
0,284,12,20,COLLECT_FERTILIZER,WATER; WATER; WATER; COLLECT_FERTILIZER; WATER; NORTH; NORTH; EAST; NORTH,
0,285,12,21,NORTH,NORTH; NORTH; EAST; EAST; WEST; NORTH; WATER; PLANT STRAWBERRY; WATER,SELL WHEAT 9
0,286,12,22,WATER,WATER; PLANT WHEAT; WATER; WATER; PLANT WHEAT; WATER; EAST; WATER; EAST,
0,287,12,23,PASS,WATER; HARVEST; WATER; HARVEST; WATER; WATER,
0,288,13,0,WEST,,BUY_SEED WHEAT 8; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
0,289,13,1,HARVEST,PICKUP WHEAT 3; NORTH; WEST; NORTH; HARVEST; HARVEST; NORTH; WEST; NORTH,SELL FERTILIZER 12
0,290,13,2,EAST,WEST; HARVEST; WEST; PICKUP WHEAT 5; PLACE MILK 3; PLACE WOOL 6; NORTH; NORTH; HARVEST,SELL WOOL 6; SELL MILK 3
0,291,13,3,PLACE WOOL 4,FEED; SOUTH; WEST; FEED; PICKUP WHEAT 4; PICKUP WHEAT 1; NORTH; NORTH; SOUTH,SELL WOOL 4
0,292,13,4,WEST,CARE; PLACE WOOL 6; WEST; CARE; FEED; EAST; NORTH; NORTH; PLACE MILK 3,SELL WOOL 6; SELL MILK 3
0,293,13,5,NORTH,COLLECT_FERTILIZER; SOUTH; COLLECT_FERTILIZER; CARE; EAST; DIG; NORTH,
0,294,13,6,NORTH,NORTH; SOUTH; NORTH; COLLECT_FERTILIZER; FEED; PLANT WHEAT; NORTH,SELL FERTILIZER 1
0,295,13,7,DIG,FEED; WATER; FEED; NORTH; CARE; WATER; WATER,
0,296,13,8,PLANT WHEAT,CARE; EAST; CARE; FEED; COLLECT_FERTILIZER; WEST; HARVEST,
0,297,13,9,WATER,COLLECT_FERTILIZER; WATER; COLLECT_FERTILIZER; CARE; EAST; WATER; PLANT WHEAT,
0,298,13,10,WEST,HARVEST; EAST; EAST; COLLECT_FERTILIZER; EAST; HARVEST; WATER,
0,299,13,11,WATER,WEST; SOUTH; FEED; NORTH; NORTH; PLANT WHEAT; WEST,
0,300,13,12,PASS,SOUTH; WATER; CARE; FEED; NORTH; WATER; WATER,
0,301,13,13,PASS,FEED; EAST; COLLECT_FERTILIZER; CARE; NORTH; WEST; HARVEST,
0,302,13,14,PASS,CARE; SOUTH; NORTH; COLLECT_FERTILIZER; WATER; WATER; PLANT WHEAT,
0,303,13,15,PASS,COLLECT_FERTILIZER; WATER; FEED; EAST; HARVEST; HARVEST; WATER,
0,304,13,16,PASS,NORTH; CARE; FEED; PLANT WHEAT; PLANT WHEAT; WEST,
0,305,13,17,PASS,WATER; COLLECT_FERTILIZER; CARE; WATER; WATER; WEST,
0,306,13,18,PASS,WEST; SOUTH; COLLECT_FERTILIZER; NORTH; WEST; WEST,SELL WHEAT 11
0,307,13,19,PASS,WATER; SOUTH; SOUTH; PLANT WHEAT; WEST; PLANT WHEAT,
0,308,13,20,PASS,SOUTH; FEED; SOUTH; WATER; WATER; WATER,
0,309,13,21,PASS,WATER; CARE; PLACE FERTILIZER 3; HARVEST,SELL FERTILIZER 3
0,310,13,22,PASS,WEST; COLLECT_FERTILIZER; PLANT WHEAT,
0,311,13,23,PASS,WATER; WATER,
0,312,14,0,SOUTH,,SELL FERTILIZER 8; BUY_SEED WHEAT 9; BUY_SEED CARROT 1; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
0,313,14,1,NORTH,SOUTH; PICKUP WHEAT 5; WEST; PICKUP WHEAT 3; WEST; WEST; WEST,HIRE; HIRE; HIRE; BUY_PRODUCT FERTILIZER 1
0,314,14,2,WEST,SOUTH; WEST; SOUTH; WEST; EAST; WATER; WATER; NORTH; PICKUP WHEAT 5; WEST,SELL WHEAT 9; SELL FERTILIZER 1
0,315,14,3,WEST,SOUTH; FEED; WATER; FEED; EAST; WEST; WEST; NORTH; FEED; WEST,
0,316,14,4,WEST,WATER; CARE; SOUTH; CARE; EAST; WATER; SOUTH; NORTH; CARE; NORTH,
0,317,14,5,WATER,WEST; COLLECT_FERTILIZER; SOUTH; COLLECT_FERTILIZER; EAST; WEST; WATER; NORTH; COLLECT_FERTILIZER; NORTH,
0,318,14,6,HARVEST,WATER; NORTH; WATER; NORTH; EAST; WATER; WEST; WATER; NORTH; NORTH,SELL FERTILIZER 2
0,319,14,7,PLANT WHEAT,WEST; FEED; SOUTH; FEED; WATER; SOUTH; WATER; NORTH; FEED; WATER,
0,320,14,8,WATER,WATER; CARE; WATER; CARE; WEST; WATER; NORTH; WATER; CARE; EAST,
0,321,14,9,WEST,EAST; COLLECT_FERTILIZER; WEST; COLLECT_FERTILIZER; WATER; WEST; NORTH; EAST; COLLECT_FERTILIZER; NORTH,
0,322,14,10,WATER,SOUTH; NORTH; WEST; WEST; NORTH; WATER; HARVEST; WATER; EAST; WATER,
0,323,14,11,HARVEST,WATER; FEED; WATER; SOUTH; WATER; NORTH; EAST; EAST; FEED; NORTH,
0,324,14,12,PLANT WHEAT,WEST; CARE; EAST; FEED; EAST; WATER; EAST; WATER; CARE; WATER,SELL WOOL 4
0,325,14,13,WATER,WEST; COLLECT_FERTILIZER; WATER; CARE; WATER; EAST; NORTH; EAST; COLLECT_FERTILIZER; WEST,
0,326,14,14,NORTH,WATER; EAST; WEST; COLLECT_FERTILIZER; NORTH; NORTH; NORTH; WATER; SOUTH; WATER,
0,327,14,15,WATER,WEST; FEED; NORTH; WEST; WATER; NORTH; HARVEST; HARVEST; FEED; SOUTH,
0,328,14,16,NORTH,WATER; CARE; WATER; NORTH; WEST; WATER; SOUTH; PLANT WHEAT; CARE; WATER,
0,329,14,17,WATER,SOUTH; COLLECT_FERTILIZER; WEST; NORTH; WATER; HARVEST; SOUTH; WATER; COLLECT_FERTILIZER; WEST,
0,330,14,18,EAST,WATER; EAST; NORTH; NORTH; NORTH; PLANT WHEAT; PLACE MILK 6; EAST; EAST; WATER,SELL MILK 6
0,331,14,19,EAST,HARVEST; FEED; WATER; WATER; WATER; WATER; WATER; FEED; WEST,
0,332,14,20,WATER,PLANT WHEAT; CARE; WEST; NORTH; WEST; NORTH; SOUTH; CARE; WEST,
0,333,14,21,HARVEST,WATER; COLLECT_FERTILIZER; WATER; WATER; WATER; WATER; WATER; COLLECT_FERTILIZER; WATER,
0,334,14,22,PLANT WHEAT,EAST; EAST; EAST; WEST; NORTH; NORTH,
0,335,14,23,WATER,WATER; WATER; WATER; WATER; WATER; WATER,
0,336,15,0,PICKUP FERTILIZER 4,,BUY_SEED WHEAT 8; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
0,337,15,1,WEST,PICKUP WHEAT 5; NORTH; EAST; HARVEST; PICKUP WHEAT 1; WEST; WEST; PICKUP WHEAT 4; WEST,HIRE
0,338,15,2,WEST,WEST; NORTH; EAST; PLACE MILK 3; EAST; WEST; WEST; WEST; NORTH; WEST,SELL MILK 3; SELL FERTILIZER 5
0,339,15,3,NORTH,FEED; NORTH; NORTH; WEST; NORTH; WEST; WEST; FEED; HARVEST; WEST,
0,340,15,4,WATER,CARE; HARVEST; HARVEST; WEST; HARVEST; SOUTH; WEST; CARE; SOUTH; WATER,
0,341,15,5,WEST,COLLECT_FERTILIZER; SOUTH; WEST; NORTH; WEST; SOUTH; WEST; COLLECT_FERTILIZER; PLACE MILK 3; EAST,SELL MILK 3
0,342,15,6,WEST,NORTH; SOUTH; WEST; NORTH; SOUTH; WATER; SOUTH; NORTH; WEST; WATER,SELL FERTILIZER 2
0,343,15,7,FERTILIZE,FEED; PLACE MILK 3; PLACE WOOL 2; WATER; PLACE WOOL 6; HARVEST; SOUTH; FEED; SOUTH; SOUTH,SELL WOOL 8; SELL MILK 3
0,344,15,8,WATER,CARE; EAST; EAST; EAST; PICKUP WHEAT 3; PLANT WHEAT; WATER; CARE; SOUTH; WATER,
0,345,15,9,NORTH,COLLECT_FERTILIZER; PICKUP WHEAT 2; EAST; WATER; FEED; WATER; HARVEST; COLLECT_FERTILIZER; WATER; SOUTH,
0,346,15,10,FERTILIZE,NORTH; EAST; EAST; NORTH; CARE; SOUTH; PLANT WHEAT; WEST; WEST; WATER,SELL FERTILIZER 2
0,347,15,11,WATER,FEED; FEED; NORTH; WATER; COLLECT_FERTILIZER; WATER; WATER; SOUTH; WATER; SOUTH,SELL WHEAT 14
0,348,15,12,EAST,CARE; CARE; NORTH; EAST; NORTH; HARVEST; SOUTH; FEED; NORTH; WATER,
0,349,15,13,NORTH,COLLECT_FERTILIZER; COLLECT_FERTILIZER; NORTH; WATER; FEED; PLANT WHEAT; WATER; CARE; WATER; WEST,
0,350,15,14,FERTILIZE,EAST; EAST; NORTH; WEST; CARE; WATER; HARVEST; COLLECT_FERTILIZER; WEST; SOUTH,
0,351,15,15,WATER,FEED; FEED; WATER; WEST; COLLECT_FERTILIZER; SOUTH; PLANT WHEAT; SOUTH; WATER; WATER,
0,352,15,16,EAST,CARE; CARE; EAST; WATER; EAST; WATER; WATER; SOUTH; WEST; NORTH,
0,353,15,17,NORTH,COLLECT_FERTILIZER; COLLECT_FERTILIZER; WATER; WEST; FEED; HARVEST; EAST; SOUTH; WATER; NORTH,
0,354,15,18,FERTILIZE,SOUTH; SOUTH; WEST; CARE; PLANT WHEAT; EAST; SOUTH; NORTH; WATER,
0,355,15,19,WATER,SOUTH; WATER; WATER; COLLECT_FERTILIZER; WATER; SOUTH; WATER; WATER; WEST,
0,356,15,20,EAST,PLACE FERTILIZER; NORTH; NORTH; WEST; WATER; HARVEST; EAST; WATER,SELL FERTILIZER 1
0,357,15,21,WATER,WATER; FEED; WATER; HARVEST; PLANT WHEAT; WATER; WEST,
0,358,15,22,EAST,CARE; PLANT WHEAT; WATER; NORTH; NORTH,
0,359,15,23,WATER,COLLECT_FERTILIZER; WATER; WATER; WATER,
0,360,16,0,WEST,,BUY_SEED WHEAT 11; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
0,361,16,1,WEST,EAST; PICKUP FERTILIZER 5; WEST; NORTH; PICKUP WHEAT 5; PICKUP FERTILIZER 3; WEST; EAST; WEST,HIRE; HIRE; BUY_PRODUCT FERTILIZER 2
0,362,16,2,WEST,WEST; NORTH; SOUTH; NORTH; EAST; EAST; WEST; NORTH; WEST; WATER; NORTH,
0,363,16,3,NORTH,PICKUP WHEAT 5; NORTH; SOUTH; NORTH; EAST; EAST; WEST; HARVEST; HARVEST; WEST; COLLECT_FERTILIZER,
0,364,16,4,NORTH,FEED; NORTH; SOUTH; HARVEST; FEED; NORTH; WEST; WEST; EAST; WATER; CARE,SELL FERTILIZER 1
0,365,16,5,WATER,CARE; FERTILIZE; WATER; SOUTH; CARE; FERTILIZE; SOUTH; PLACE MILK 6; EAST; WEST; HARVEST,SELL MILK 6
0,366,16,6,WEST,COLLECT_FERTILIZER; WATER; SOUTH; SOUTH; COLLECT_FERTILIZER; WATER; WATER; EAST; PLACE MILK 3; WEST; NORTH,SELL MILK 3
0,367,16,7,SOUTH,NORTH; EAST; WATER; PLACE MILK 6; NORTH; EAST; NORTH; EAST; WEST; WEST; COLLECT_FERTILIZER,SELL MILK 6; SELL FERTILIZER 2
0,368,16,8,HARVEST,FEED; FERTILIZE; HARVEST; EAST; FEED; SOUTH; NORTH; NORTH; COLLECT_FERTILIZER; NORTH; CARE,SELL FERTILIZER 1
0,369,16,9,NORTH,CARE; WATER; PLANT WHEAT; EAST; CARE; FERTILIZE; NORTH; NORTH; CARE; WATER; HARVEST,SELL FERTILIZER 1
0,370,16,10,HARVEST,COLLECT_FERTILIZER; EAST; WATER; EAST; COLLECT_FERTILIZER; WATER; NORTH; NORTH; NORTH; SOUTH; WEST,
0,371,16,11,EAST,NORTH; SOUTH; EAST; EAST; WEST; EAST; NORTH; WATER; COLLECT_FERTILIZER; SOUTH; WEST,SELL FERTILIZER 1
0,372,16,12,NORTH,FEED; FERTILIZE; WATER; NORTH; WEST; FERTILIZE; WATER; NORTH; CARE; SOUTH; NORTH,SELL WHEAT 30
0,373,16,13,HARVEST,CARE; WATER; WEST; WATER; WEST; WATER; HARVEST; WATER; WATER; WATER,
0,374,16,14,EAST,COLLECT_FERTILIZER; EAST; WEST; NORTH; WEST; NORTH; PLANT WHEAT; WEST; EAST; WEST,SELL WHEAT 3
0,375,16,15,NORTH,EAST; FERTILIZE; WATER; NORTH; SOUTH; NORTH; WATER; WATER; WATER; WATER,
0,376,16,16,HARVEST,FEED; WATER; NORTH; WATER; FEED; WATER; NORTH; WEST; SOUTH; NORTH,
0,377,16,17,EAST,CARE; SOUTH; WATER; HARVEST; CARE; NORTH; WATER; WATER; WATER; WATER,
0,378,16,18,EAST,COLLECT_FERTILIZER; FERTILIZE; PLANT WHEAT; COLLECT_FERTILIZER; NORTH; HARVEST; WEST; WEST; EAST,SELL WHEAT 2
0,379,16,19,SOUTH,EAST; WATER; WATER; WEST; WATER; PLANT WHEAT; WEST; WATER; WATER,
0,380,16,20,SOUTH,FEED; WEST; WEST; WATER; HARVEST; WATER; WATER; SOUTH; EAST,
0,381,16,21,SOUTH,CARE; SOUTH; WATER; NORTH; PLANT WHEAT; EAST; HARVEST; WATER; WATER,
0,382,16,22,SOUTH,COLLECT_FERTILIZER; COLLECT_FERTILIZER; NORTH; WATER; WATER; WATER; PLANT WHEAT; NORTH,
0,383,16,23,PLACE STRAWBERRY 8,CARE; WATER; WATER; WATER,SELL STRAWBERRY 8
0,384,17,0,HARVEST,,BUY_SEED WHEAT 7; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
0,385,17,1,PLACE MILK 3,EAST; NORTH; NORTH; PICKUP WHEAT 5; PICKUP WHEAT 5; NORTH; WEST; NORTH; NORTH,SELL MILK 3; HIRE; HIRE; BUY_PRODUCT FERTILIZER 1
0,386,17,2,NORTH,EAST; WEST; PICKUP FERTILIZER 3; FEED; FEED; PICKUP FERTILIZER 1; WEST; NORTH; NORTH; WEST; SOUTH,SELL FERTILIZER 8
0,387,17,3,HARVEST,NORTH; NORTH; EAST; CARE; CARE; WEST; SOUTH; HARVEST; NORTH; WATER; WATER,
0,388,17,4,SOUTH,HARVEST; NORTH; EAST; COLLECT_FERTILIZER; COLLECT_FERTILIZER; WEST; WATER; SOUTH; HARVEST; WEST; SOUTH,
0,389,17,5,PLACE MILK 3,NORTH; WATER; EAST; NORTH; NORTH; WEST; SOUTH; SOUTH; EAST; WATER; WATER,SELL MILK 3; SELL FERTILIZER 2
0,390,17,6,EAST,HARVEST; HARVEST; EAST; FEED; FEED; NORTH; WATER; PLACE MILK 3; HARVEST; WEST; SOUTH,SELL MILK 3
0,391,17,7,PICKUP WHEAT 2,EAST; PLANT WHEAT; NORTH; CARE; CARE; NORTH; WEST; WEST; WEST; NORTH; WATER,
0,392,17,8,EAST,HARVEST; WATER; FERTILIZE; COLLECT_FERTILIZER; COLLECT_FERTILIZER; NORTH; WATER; WEST; SOUTH; NORTH; SOUTH,
0,393,17,9,FEED,SOUTH; NORTH; WATER; NORTH; WEST; NORTH; NORTH; NORTH; SOUTH; NORTH; WATER,
0,394,17,10,CARE,HARVEST; WATER; NORTH; FEED; WEST; FERTILIZE; WATER; WATER; SOUTH; WATER; WEST,
0,395,17,11,COLLECT_FERTILIZER,SOUTH; HARVEST; FERTILIZE; CARE; FEED; WATER; WEST; WEST; PLACE STRAWBERRY 4; WEST; NORTH,
0,396,17,12,EAST,HARVEST; PLANT WHEAT; WATER; COLLECT_FERTILIZER; CARE; EAST; WATER; WEST; WEST; SOUTH; WATER,SELL WHEAT 9
0,397,17,13,FEED,EAST; WATER; WEST; EAST; COLLECT_FERTILIZER; WATER; SOUTH; NORTH; WEST; WATER; SOUTH,
0,398,17,14,CARE,HARVEST; EAST; NORTH; FEED; SOUTH; SOUTH; SOUTH; WATER; NORTH; SOUTH; WATER,
0,399,17,15,COLLECT_FERTILIZER,WEST; WATER; FERTILIZE; CARE; FEED; WATER; SOUTH; SOUTH; HARVEST; WATER; WEST,
0,400,17,16,EAST,WEST; HARVEST; WATER; COLLECT_FERTILIZER; CARE; HARVEST; WATER; WATER; NORTH; WEST; WATER,
0,401,17,17,EAST,WEST; PLANT WHEAT; NORTH; EAST; COLLECT_FERTILIZER; PLANT WHEAT; WEST; SOUTH; NORTH; WATER; NORTH,SELL STRAWBERRY 4
0,402,17,18,NORTH,WEST; WATER; WATER; FEED; HARVEST; WATER; WATER; SOUTH; NORTH; EAST; WATER,
0,403,17,19,NORTH,PLACE STRAWBERRY 12; NORTH; HARVEST; CARE; WEST; WEST; HARVEST; WATER; WATER; SOUTH; WEST,SELL STRAWBERRY 12
0,404,17,20,NORTH,WATER; PLANT WHEAT; COLLECT_FERTILIZER; FEED; WATER; PLANT WHEAT; EAST; SOUTH; NORTH,
0,405,17,21,WATER,HARVEST; WATER; SOUTH; CARE; WEST; WATER; WATER; SOUTH; WATER,
0,406,17,22,PASS,PLANT WHEAT; COLLECT_FERTILIZER; COLLECT_FERTILIZER; WATER; NORTH; EAST; SOUTH; WEST,
0,407,17,23,PASS,WATER; CARE; WATER; WATER; WATER; WATER,
0,408,18,0,WEST,,BUY_SEED WHEAT 9; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
0,409,18,1,WEST,PICKUP WHEAT 5; EAST; WEST; NORTH; PICKUP WHEAT 1; PICKUP FERTILIZER 4; WEST; EAST; WEST,SELL FERTILIZER 5; HIRE; HIRE; BUY_PRODUCT FERTILIZER 1
0,410,18,2,WEST,FEED; EAST; WEST; PICKUP WHEAT 5; WEST; EAST; WATER; NORTH; WEST; SOUTH; EAST,SELL FERTILIZER 1
0,411,18,3,WEST,CARE; NORTH; WEST; FEED; WEST; NORTH; WEST; HARVEST; WEST; WATER; EAST,
0,412,18,4,NORTH,COLLECT_FERTILIZER; WATER; WEST; CARE; FEED; NORTH; WATER; WEST; WATER; NORTH; NORTH,
0,413,18,5,HARVEST,NORTH; EAST; SOUTH; COLLECT_FERTILIZER; CARE; NORTH; WEST; PLACE MILK 3; HARVEST; WATER; COLLECT_FERTILIZER,SELL MILK 3; SELL FERTILIZER 1
0,414,18,6,NORTH,FEED; WATER; WATER; EAST; COLLECT_FERTILIZER; WATER; SOUTH; EAST; PLANT WHEAT; WEST; CARE,SELL FERTILIZER 2
0,415,18,7,HARVEST,CARE; NORTH; SOUTH; FEED; HARVEST; WEST; SOUTH; EAST; WATER; NORTH; HARVEST,SELL FERTILIZER 1
0,416,18,8,EAST,COLLECT_FERTILIZER; WATER; WATER; CARE; NORTH; WATER; WATER; EAST; NORTH; NORTH; WEST,
0,417,18,9,NORTH,NORTH; NORTH; HARVEST; COLLECT_FERTILIZER; NORTH; NORTH; SOUTH; WATER; WATER; NORTH; NORTH,
0,418,18,10,HARVEST,FEED; HARVEST; PLANT WHEAT; NORTH; WATER; FERTILIZE; WATER; EAST; HARVEST; WATER; HARVEST,
0,419,18,11,EAST,CARE; EAST; WATER; FEED; HARVEST; WATER; EAST; WATER; PLANT WHEAT; EAST; WEST,
0,420,18,12,NORTH,COLLECT_FERTILIZER; SOUTH; SOUTH; CARE; PLANT WHEAT; EAST; WATER; NORTH; WATER; NORTH; COLLECT_FERTILIZER,
0,421,18,13,HARVEST,EAST; HARVEST; WATER; COLLECT_FERTILIZER; WATER; FERTILIZE; SOUTH; NORTH; WEST; WATER; CARE,
0,422,18,14,EAST,FEED; SOUTH; HARVEST; WEST; WEST; WATER; WATER; NORTH; SOUTH; NORTH,SELL WHEAT 4
0,423,18,15,EAST,CARE; HARVEST; PLANT WHEAT; WEST; WATER; EAST; EAST; NORTH; WATER; WATER,
0,424,18,16,SOUTH,COLLECT_FERTILIZER; WEST; WATER; WEST; WEST; FERTILIZE; WATER; WATER; HARVEST; WEST,
0,425,18,17,SOUTH,HARVEST; WEST; EAST; FEED; NORTH; WATER; SOUTH; PLANT WHEAT; WATER,
0,426,18,18,SOUTH,EAST; WEST; SOUTH; CARE; NORTH; SOUTH; WATER; WATER; WEST,
0,427,18,19,SOUTH,FEED; WEST; WATER; COLLECT_FERTILIZER; WATER; FERTILIZE; WEST,
0,428,18,20,PLACE STRAWBERRY 8,CARE; SOUTH; HARVEST; SOUTH; SOUTH; WATER; HARVEST,SELL STRAWBERRY 8
0,429,18,21,PASS,COLLECT_FERTILIZER; PLACE STRAWBERRY 6; PLANT WHEAT; FEED; WATER; SOUTH,SELL STRAWBERRY 6
0,430,18,22,PASS,HARVEST; WATER; CARE; WATER,
0,431,18,23,PASS,COLLECT_FERTILIZER,
0,432,19,0,EAST,,BUY_SEED WHEAT 9; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
0,433,19,1,NORTH,PICKUP WHEAT 5; WEST; WEST; PICKUP FERTILIZER 4; EAST; WEST; WEST; WEST; PICKUP WHEAT 4,SELL MILK 12; SELL WOOL 4; HIRE; HIRE; BUY_PRODUCT FERTILIZER 2
0,434,19,2,NORTH,FEED; WATER; EAST; WEST; EAST; WEST; WEST; NORTH; NORTH; WEST; COLLECT_FERTILIZER,SELL FERTILIZER 2
0,435,19,3,NORTH,CARE; WEST; EAST; WEST; NORTH; WEST; WEST; NORTH; FEED; SOUTH; CARE,SELL FERTILIZER 1
0,436,19,4,NORTH,COLLECT_FERTILIZER; WATER; EAST; NORTH; HARVEST; WATER; WEST; NORTH; CARE; SOUTH; HARVEST,
0,437,19,5,HARVEST,HARVEST; WEST; EAST; WATER; EAST; WEST; SOUTH; WATER; COLLECT_FERTILIZER; WATER; WEST,SELL FERTILIZER 1
0,438,19,6,SOUTH,NORTH; NORTH; EAST; WEST; NORTH; WATER; WATER; WEST; EAST; WEST; WEST,SELL FERTILIZER 1
0,439,19,7,HARVEST,FEED; WATER; NORTH; WEST; HARVEST; SOUTH; SOUTH; WATER; SOUTH; WATER; COLLECT_FERTILIZER,
0,440,19,8,EAST,CARE; NORTH; NORTH; FERTILIZE; SOUTH; SOUTH; SOUTH; WEST; FEED; WEST; CARE,SELL FERTILIZER 1
0,441,19,9,HARVEST,COLLECT_FERTILIZER; WATER; WATER; WATER; HARVEST; SOUTH; WATER; NORTH; CARE; WEST; HARVEST,
0,442,19,10,NORTH,HARVEST; EAST; NORTH; NORTH; SOUTH; SOUTH; HARVEST; WATER; COLLECT_FERTILIZER; WATER; NORTH,
0,443,19,11,HARVEST,NORTH; NORTH; WATER; FERTILIZE; HARVEST; WATER; PLANT WHEAT; WEST; EAST; HARVEST; COLLECT_FERTILIZER,
0,444,19,12,EAST,FEED; WATER; NORTH; WATER; EAST; EAST; WATER; WATER; FEED; PLANT WHEAT; CARE,SELL WHEAT 27; SELL FERTILIZER 3
0,445,19,13,HARVEST,CARE; EAST; NORTH; EAST; HARVEST; EAST; EAST; HARVEST; CARE; WATER; HARVEST,
0,446,19,14,SOUTH,COLLECT_FERTILIZER; WATER; WATER; NORTH; WEST; NORTH; SOUTH; PLANT WHEAT; COLLECT_FERTILIZER; EAST; EAST,SELL STRAWBERRY 2
0,447,19,15,HARVEST,EAST; EAST; HARVEST; FERTILIZE; WEST; WATER; WATER; WATER; WEST; WATER; EAST,SELL FERTILIZER 2
0,448,19,16,SOUTH,FEED; HARVEST; PLANT WHEAT; WATER; WEST; HARVEST; HARVEST; SOUTH; WEST; NORTH; HARVEST,
0,449,19,17,HARVEST,CARE; NORTH; WATER; EAST; WEST; PLANT WHEAT; PLANT WHEAT; WATER; WEST; WATER; EAST,
0,450,19,18,WEST,COLLECT_FERTILIZER; WATER; WEST; NORTH; PLACE STRAWBERRY 10; WATER; WATER; HARVEST; WEST; EAST; COLLECT_FERTILIZER,SELL STRAWBERRY 10
0,451,19,19,WEST,EAST; NORTH; WATER; FERTILIZE; EAST; EAST; PLANT WHEAT; WEST; WATER; CARE,
0,452,19,20,SOUTH,FEED; WATER; SOUTH; WATER; WATER; EAST; WATER; FEED; EAST,
0,453,19,21,SOUTH,CARE; WATER; EAST; EAST; WATER; CARE; WATER,
0,454,19,22,PLACE STRAWBERRY 14,COLLECT_FERTILIZER; EAST; WATER; WATER; WEST; COLLECT_FERTILIZER; NORTH,SELL STRAWBERRY 14
0,455,19,23,PASS,WATER; WATER; WATER,
0,456,20,0,EAST,,BUY_SEED WHEAT 9; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE; HIRE
0,457,20,1,PICKUP FERTILIZER 5,WEST; NORTH; WEST; PICKUP WHEAT 5; NORTH; WEST; WEST; PICKUP FERTILIZER 4; PICKUP WHEAT 5,SELL WOOL 4; HIRE; HIRE; BUY_PRODUCT FERTILIZER 4
0,458,20,2,NORTH,WEST; WEST; NORTH; FEED; EAST; SOUTH; WEST; WEST; NORTH; NORTH,
0,459,20,3,NORTH,WEST; WEST; NORTH; CARE; EAST; SOUTH; PICKUP FERTILIZER 3; WEST; WEST; PICKUP WHEAT 5; NORTH,
0,460,20,4,NORTH,NORTH; WEST; NORTH; COLLECT_FERTILIZER; NORTH; SOUTH; FERTILIZE; NORTH; WEST; FEED; NORTH,
0,461,20,5,FERTILIZE,NORTH; WEST; NORTH; NORTH; NORTH; SOUTH; WEST; FERTILIZE; FEED; COLLECT_FERTILIZER; NORTH,
0,462,20,6,WATER,WATER; WATER; NORTH; FEED; WATER; WATER; FERTILIZE; WATER; CARE; EAST; NORTH,SELL FERTILIZER 1
